customer_id,product_group,product_category,product_type,Total_quantity,Total_payment
8161,Beverages,Coffee,"Barista Espresso",34,127.5
774,Beverages,Coffee,"Barista Espresso",34,127.5
571,Beverages,Coffee,"Barista Espresso",34,127.5
8096,Beverages,Coffee,"Barista Espresso",34,144.5
174,Beverages,Tea,"Brewed Chai tea",34,102
656,Beverages,Tea,"Brewed Chai tea",34,102
200,Beverages,Tea,"Brewed Chai tea",34,85
5667,Beverages,Tea,"Brewed Chai tea",34,85
8480,Beverages,Tea,"Brewed Chai tea",34,136
8282,Beverages,Tea,"Brewed Chai tea",34,136
597,Beverages,Tea,"Brewed Chai tea",34,86.7
8167,Beverages,Tea,"Brewed Chai tea",34,105.4
5424,Beverages,Tea,"Brewed Chai tea",34,105.4
5367,Beverages,"Drinking Chocolate","Hot chocolate",34,153
597,Beverages,"Drinking Chocolate","Hot chocolate",34,153
8410,Beverages,"Drinking Chocolate","Hot chocolate",34,153
8266,Beverages,"Drinking Chocolate","Hot chocolate",34,127.5
130,Beverages,"Drinking Chocolate","Hot chocolate",34,127.5
8384,Beverages,"Drinking Chocolate","Hot chocolate",34,161.5
674,Beverages,"Drinking Chocolate","Hot chocolate",34,161.5
33,Beverages,"Drinking Chocolate","Hot chocolate",34,161.5
746,Add-ons,Flavours,"Regular syrup",34,27.2
438,Add-ons,Flavours,"Regular syrup",34,27.2
765,Add-ons,Flavours,"Regular syrup",34,27.2
5032,Add-ons,Flavours,"Sugar free syrup",34,27.2
168,Add-ons,Flavours,"Sugar free syrup",34,27.2
8291,Food,Bakery,Pastry,34,127.5
8440,Food,Bakery,Pastry,34,127.5
69,Food,Bakery,Pastry,34,127.5
5929,Beverages,"Drinking Chocolate","Hot chocolate",33,148.5
323,Beverages,"Drinking Chocolate","Hot chocolate",33,123.75
5251,Beverages,"Drinking Chocolate","Hot chocolate",33,123.75
493,Beverages,"Drinking Chocolate","Hot chocolate",33,156.75
5874,Add-ons,Flavours,"Sugar free syrup",33,26.4
5016,Add-ons,Flavours,"Sugar free syrup",33,26.4
8041,Food,Bakery,Pastry,33,115.5
322,Food,Bakery,Pastry,33,123.75
5332,Food,Bakery,Pastry,33,123.75
5414,Beverages,Coffee,"Barista Espresso",33,140.25
5222,Beverages,Coffee,"Barista Espresso",33,140.25
22,Beverages,Coffee,"Barista Espresso",33,140.25
8190,Beverages,Tea,"Brewed herbal tea",33,82.5
5010,Beverages,Tea,"Brewed herbal tea",33,82.5
5277,Beverages,Tea,"Brewed herbal tea",33,99
5779,Beverages,Tea,"Brewed Green tea",33,82.5
5619,Beverages,Tea,"Brewed Green tea",33,82.5
784,Beverages,Tea,"Brewed Green tea",33,99
5456,Beverages,Tea,"Brewed Green tea",33,99
8178,Beverages,Tea,"Brewed Black tea",33,82.5
8395,Beverages,Tea,"Brewed Black tea",33,99
37,Beverages,Tea,"Brewed Black tea",33,82.5
41,Beverages,Tea,"Brewed Chai tea",33,82.5
5344,Beverages,Tea,"Brewed Chai tea",33,82.5
48,Beverages,Coffee,"Organic brewed coffee",33,115.5
330,Beverages,Coffee,"Organic brewed coffee",33,115.5
5193,Beverages,Coffee,"Gourmet brewed coffee",33,66
335,Beverages,Coffee,"Gourmet brewed coffee",33,82.5
8149,Beverages,Coffee,"Gourmet brewed coffee",33,82.5
20,Beverages,Coffee,"Gourmet brewed coffee",33,82.5
655,Beverages,Coffee,"Gourmet brewed coffee",33,99
610,Beverages,Coffee,"Gourmet brewed coffee",33,99
224,Beverages,Coffee,"Gourmet brewed coffee",33,99
5494,Beverages,Tea,"Brewed Chai tea",33,99
5539,Beverages,Tea,"Brewed Chai tea",33,82.5
5479,Beverages,Tea,"Brewed Chai tea",33,82.5
5198,Beverages,Tea,"Brewed Chai tea",33,102.3
5917,Beverages,"Drinking Chocolate","Hot chocolate",33,115.5
5716,Beverages,Coffee,"Drip coffee",33,82.5
5259,Beverages,Coffee,"Organic brewed coffee",33,72.6
5581,Beverages,Coffee,"Organic brewed coffee",33,72.6
5386,Beverages,Coffee,"Organic brewed coffee",33,99
8430,Beverages,Coffee,"Organic brewed coffee",33,99
8456,Beverages,Coffee,"Organic brewed coffee",33,99
5150,Beverages,Coffee,"Organic brewed coffee",33,99
5750,Beverages,Coffee,"Gourmet brewed coffee",33,115.5
5678,Beverages,Coffee,"Premium brewed coffee",33,80.85
691,Beverages,Coffee,"Premium brewed coffee",33,80.85
8412,Beverages,Coffee,"Premium brewed coffee",33,102.3
5213,Beverages,Coffee,"Barista Espresso",33,99
5417,Beverages,Coffee,"Barista Espresso",33,99
440,Beverages,Coffee,"Barista Espresso",33,123.75
5356,Beverages,Coffee,"Barista Espresso",33,123.75
8249,Beverages,Coffee,"Barista Espresso",33,123.75
5232,Beverages,Coffee,"Barista Espresso",33,123.75
5482,Beverages,Coffee,"Gourmet brewed coffee",32,112
5327,Beverages,Coffee,"Premium brewed coffee",32,78.4
8080,Beverages,Coffee,"Premium brewed coffee",32,78.4
8384,Beverages,Coffee,"Premium brewed coffee",32,99.2
181,Beverages,Coffee,"Premium brewed coffee",32,99.2
5069,Beverages,Coffee,"Premium brewed coffee",32,120
8271,Beverages,Coffee,"Barista Espresso",32,96
5807,Beverages,Coffee,"Barista Espresso",32,96
317,Beverages,Coffee,"Barista Espresso",32,96
3,Beverages,Coffee,"Barista Espresso",32,96
476,Beverages,Coffee,"Barista Espresso",32,96
8226,Beverages,Coffee,"Barista Espresso",32,120
574,Beverages,Coffee,"Barista Espresso",32,120
198,Beverages,Coffee,"Barista Espresso",32,120
120,Beverages,Coffee,"Barista Espresso",32,120
751,Beverages,Coffee,"Barista Espresso",32,136
8428,Beverages,Coffee,"Barista Espresso",32,136
392,Beverages,Tea,"Brewed Green tea",32,96
610,Beverages,Tea,"Brewed Green tea",32,96
707,Beverages,Tea,"Brewed Green tea",32,96
192,Beverages,Tea,"Brewed Green tea",32,96
5277,Beverages,Tea,"Brewed Green tea",32,96
432,Beverages,Tea,"Brewed Green tea",32,96
8274,Beverages,Tea,"Brewed Black tea",32,80
5000,Beverages,Tea,"Brewed Black tea",32,80
5072,Beverages,Tea,"Brewed Black tea",32,80
8222,Beverages,Tea,"Brewed Black tea",32,80
5808,Beverages,Tea,"Brewed Black tea",32,96
8272,Beverages,Tea,"Brewed Black tea",32,96
155,Beverages,Tea,"Brewed Black tea",32,96
8351,Beverages,Tea,"Brewed Black tea",32,96
5789,Beverages,Tea,"Brewed Black tea",32,96
778,Beverages,Tea,"Brewed Black tea",32,80
5527,Beverages,Tea,"Brewed Black tea",32,80
192,Beverages,Tea,"Brewed Chai tea",32,80
8186,Beverages,Tea,"Brewed Chai tea",32,80
8244,Beverages,Tea,"Brewed Chai tea",32,80
712,Beverages,"Drinking Chocolate","Hot chocolate",32,144
388,Beverages,"Drinking Chocolate","Hot chocolate",32,144
573,Beverages,"Drinking Chocolate","Hot chocolate",32,144
5536,Beverages,"Drinking Chocolate","Hot chocolate",32,120
8192,Beverages,"Drinking Chocolate","Hot chocolate",32,152
8019,Beverages,"Drinking Chocolate","Hot chocolate",32,152
418,Beverages,"Drinking Chocolate","Hot chocolate",32,152
5509,Add-ons,Flavours,"Regular syrup",32,25.6
8050,Add-ons,Flavours,"Regular syrup",32,25.6
8375,Add-ons,Flavours,"Regular syrup",32,25.6
8472,Add-ons,Flavours,"Regular syrup",32,25.6
5164,Add-ons,Flavours,"Sugar free syrup",32,25.6
15,Add-ons,Flavours,"Sugar free syrup",32,25.6
8279,Beverages,Coffee,"Barista Espresso",32,96
141,Beverages,Coffee,"Barista Espresso",32,136
655,Beverages,Coffee,"Barista Espresso",32,136
8208,Beverages,Coffee,"Barista Espresso",32,120
5468,Beverages,Coffee,"Barista Espresso",32,120
5359,Beverages,Coffee,"Barista Espresso",32,136
5025,Beverages,Coffee,"Barista Espresso",32,136
5130,Beverages,Tea,"Brewed herbal tea",32,80
5190,Beverages,Tea,"Brewed herbal tea",32,80
8043,Beverages,Tea,"Brewed herbal tea",32,80
598,Beverages,Tea,"Brewed herbal tea",32,80
5515,Beverages,Tea,"Brewed herbal tea",32,96
229,Beverages,Tea,"Brewed herbal tea",32,96
8099,Beverages,Tea,"Brewed herbal tea",32,96
8339,Beverages,Tea,"Brewed herbal tea",32,96
734,Beverages,Tea,"Brewed herbal tea",32,96
5416,Beverages,Tea,"Brewed herbal tea",32,96
239,Beverages,Tea,"Brewed herbal tea",32,96
5652,Beverages,Tea,"Brewed herbal tea",32,96
221,Beverages,Tea,"Brewed herbal tea",32,96
744,Beverages,Tea,"Brewed herbal tea",32,80
305,Beverages,Tea,"Brewed herbal tea",32,80
5502,Beverages,Tea,"Brewed herbal tea",32,80
382,Beverages,Tea,"Brewed herbal tea",32,80
5326,Beverages,Tea,"Brewed herbal tea",32,96
5538,Beverages,Tea,"Brewed herbal tea",32,96
495,Beverages,Tea,"Brewed herbal tea",32,96
153,Beverages,Tea,"Brewed Green tea",32,80
8013,Beverages,Coffee,"Drip coffee",32,64
8482,Beverages,Coffee,"Drip coffee",32,64
74,Beverages,Coffee,"Drip coffee",32,64
3,Beverages,Coffee,"Drip coffee",32,64
8485,Beverages,Coffee,"Drip coffee",32,80
264,Beverages,Coffee,"Drip coffee",32,80
598,Beverages,Coffee,"Drip coffee",32,80
718,Beverages,Coffee,"Drip coffee",32,96
86,Beverages,Coffee,"Drip coffee",32,96
8262,Beverages,Coffee,"Organic brewed coffee",32,70.4
5685,Beverages,Coffee,"Organic brewed coffee",32,70.4
5262,Beverages,Coffee,"Organic brewed coffee",32,70.4
202,Beverages,Coffee,"Organic brewed coffee",32,70.4
8455,Beverages,Coffee,"Organic brewed coffee",32,96
580,Beverages,Coffee,"Organic brewed coffee",32,96
68,Beverages,Coffee,"Organic brewed coffee",32,112
8364,Beverages,Coffee,"Organic brewed coffee",32,112
8266,Beverages,Coffee,"Organic brewed coffee",32,112
8261,Beverages,Coffee,"Gourmet brewed coffee",32,64
659,Beverages,Coffee,"Gourmet brewed coffee",32,64
6,Beverages,Coffee,"Gourmet brewed coffee",32,64
323,Beverages,Coffee,"Gourmet brewed coffee",32,64
8020,Beverages,Coffee,"Gourmet brewed coffee",32,80
8495,Beverages,Coffee,"Gourmet brewed coffee",32,80
5656,Beverages,Coffee,"Gourmet brewed coffee",32,96
406,Beverages,Coffee,"Gourmet brewed coffee",32,96
8490,Beverages,Coffee,"Gourmet brewed coffee",32,96
180,Beverages,Coffee,"Gourmet brewed coffee",32,96
8341,Beverages,Coffee,"Gourmet brewed coffee",32,96
642,Beverages,Coffee,"Gourmet brewed coffee",32,96
8427,Beverages,Coffee,"Gourmet brewed coffee",32,96
501,Beverages,Coffee,"Gourmet brewed coffee",32,70.4
353,Beverages,Coffee,"Gourmet brewed coffee",32,70.4
8403,Beverages,Coffee,"Gourmet brewed coffee",32,96
5421,Beverages,Coffee,"Gourmet brewed coffee",32,112
712,Beverages,Tea,"Brewed Chai tea",32,96
8014,Beverages,Tea,"Brewed Chai tea",32,80
731,Beverages,Tea,"Brewed Chai tea",32,80
8128,Beverages,Tea,"Brewed Chai tea",32,80
692,Beverages,Tea,"Brewed Chai tea",32,128
8446,Beverages,Tea,"Brewed Chai tea",32,128
498,Beverages,Tea,"Brewed Chai tea",32,128
5101,Beverages,Tea,"Brewed Chai tea",32,128
392,Beverages,Tea,"Brewed Chai tea",32,81.6
8323,Beverages,Tea,"Brewed Chai tea",32,81.6
135,Beverages,Tea,"Brewed Chai tea",32,81.6
148,Beverages,Tea,"Brewed Chai tea",32,81.6
745,Beverages,Tea,"Brewed Chai tea",32,81.6
8489,Beverages,Tea,"Brewed Chai tea",32,99.2
5842,Beverages,Tea,"Brewed Chai tea",32,99.2
5661,Beverages,Tea,"Brewed Chai tea",32,99.2
5257,Beverages,Tea,"Brewed Chai tea",32,99.2
66,Beverages,"Drinking Chocolate","Hot chocolate",32,112
8397,Beverages,"Drinking Chocolate","Hot chocolate",32,144
8231,Beverages,"Drinking Chocolate","Hot chocolate",32,144
503,Beverages,"Drinking Chocolate","Hot chocolate",32,144
5704,Beverages,"Drinking Chocolate","Hot chocolate",32,144
8285,Beverages,Tea,"Brewed Chai tea",31,93
250,Beverages,Tea,"Brewed Chai tea",31,93
8051,Beverages,Tea,"Brewed Chai tea",31,77.5
5507,Beverages,Tea,"Brewed Chai tea",31,124
319,Beverages,Tea,"Brewed Chai tea",31,124
725,Beverages,Tea,"Brewed Black tea",31,77.5
8370,Beverages,Tea,"Brewed Black tea",31,77.5
8471,Beverages,Tea,"Brewed Black tea",31,77.5
440,Beverages,Tea,"Brewed Black tea",31,77.5
5490,Beverages,Tea,"Brewed Black tea",31,77.5
5194,Beverages,Tea,"Brewed Black tea",31,93
417,Beverages,Tea,"Brewed Black tea",31,77.5
8030,Beverages,Tea,"Brewed Chai tea",31,77.5
714,Beverages,Tea,"Brewed Chai tea",31,77.5
48,Beverages,Coffee,"Gourmet brewed coffee",31,108.5
5825,Beverages,Coffee,"Gourmet brewed coffee",31,108.5
8446,Beverages,Coffee,"Barista Espresso",31,93
8078,Beverages,Coffee,"Barista Espresso",31,93
5435,Beverages,Coffee,"Barista Espresso",31,116.25
5405,Beverages,"Drinking Chocolate","Hot chocolate",31,147.25
8495,Beverages,"Drinking Chocolate","Hot chocolate",31,147.25
736,Beverages,"Drinking Chocolate","Hot chocolate",31,147.25
5487,Add-ons,Flavours,"Regular syrup",31,24.8
754,Beverages,Coffee,"Organic brewed coffee",31,108.5
8180,Beverages,Coffee,"Gourmet brewed coffee",31,77.5
5163,Beverages,Coffee,"Gourmet brewed coffee",31,93
5616,Beverages,Coffee,"Gourmet brewed coffee",31,93
5326,Beverages,Coffee,"Gourmet brewed coffee",31,93
8407,Beverages,Coffee,"Gourmet brewed coffee",31,108.5
5629,Beverages,Coffee,"Barista Espresso",31,131.75
8467,Beverages,Coffee,"Barista Espresso",31,116.25
8480,Beverages,Tea,"Brewed herbal tea",31,77.5
8452,Beverages,Tea,"Brewed herbal tea",31,77.5
180,Beverages,Tea,"Brewed herbal tea",31,93
188,Beverages,Coffee,"Drip coffee",31,93
285,Beverages,Coffee,"Organic brewed coffee",31,93
8398,Beverages,Coffee,"Organic brewed coffee",31,93
8302,Beverages,Coffee,"Organic brewed coffee",31,93
1000,"Whole Bean/Teas","Loose Tea","Chai tea",30,268.5
5115,Beverages,Coffee,"Drip coffee",30,60
100,Beverages,Coffee,"Drip coffee",30,60
5286,Beverages,Coffee,"Drip coffee",30,60
5880,Beverages,Coffee,"Drip coffee",30,60
5095,Beverages,Coffee,"Drip coffee",30,60
8401,Beverages,Coffee,"Drip coffee",30,60
8186,Beverages,Coffee,"Drip coffee",30,60
8145,Beverages,Coffee,"Drip coffee",30,75
5174,Beverages,Coffee,"Drip coffee",30,90
5158,Beverages,Coffee,"Drip coffee",30,90
8282,Beverages,Coffee,"Drip coffee",30,90
5850,Beverages,Coffee,"Organic brewed coffee",30,66
5468,Beverages,Coffee,"Organic brewed coffee",30,90
8470,Beverages,Coffee,"Gourmet brewed coffee",30,105
5900,Beverages,Coffee,"Gourmet brewed coffee",30,105
5151,Beverages,Coffee,"Gourmet brewed coffee",30,105
8106,Beverages,Coffee,"Gourmet brewed coffee",30,105
5700,Beverages,Coffee,"Gourmet brewed coffee",30,105
8427,Beverages,Coffee,"Premium brewed coffee",30,73.5
5303,Beverages,Coffee,"Premium brewed coffee",30,73.5
141,Beverages,Coffee,"Premium brewed coffee",30,73.5
5182,Beverages,Coffee,"Premium brewed coffee",30,73.5
5651,Beverages,Coffee,"Premium brewed coffee",30,73.5
5269,Beverages,Coffee,"Premium brewed coffee",30,73.5
35,Beverages,Coffee,"Premium brewed coffee",30,93
5134,Beverages,Coffee,"Premium brewed coffee",30,93
33,Beverages,Coffee,"Premium brewed coffee",30,93
5070,Beverages,Coffee,"Premium brewed coffee",30,93
8129,Beverages,Coffee,"Barista Espresso",30,90
508,Beverages,Coffee,"Barista Espresso",30,90
5143,Beverages,Coffee,"Barista Espresso",30,90
8199,Beverages,Coffee,"Barista Espresso",30,90
8145,Beverages,Coffee,"Barista Espresso",30,90
5751,Beverages,Coffee,"Barista Espresso",30,90
5181,Beverages,Coffee,"Barista Espresso",30,90
8226,Beverages,Coffee,"Barista Espresso",30,90
99,Beverages,Coffee,"Barista Espresso",30,90
5424,Beverages,Coffee,"Barista Espresso",30,90
5096,Beverages,Coffee,"Barista Espresso",30,90
414,Beverages,Coffee,"Barista Espresso",30,112.5
374,Beverages,Coffee,"Barista Espresso",30,112.5
215,Beverages,Coffee,"Barista Espresso",30,112.5
400,Beverages,Coffee,"Barista Espresso",30,112.5
8369,Beverages,Coffee,"Barista Espresso",30,112.5
5861,Beverages,Coffee,"Barista Espresso",30,112.5
8276,Beverages,Coffee,"Barista Espresso",30,112.5
370,Beverages,Coffee,"Barista Espresso",30,112.5
8368,Beverages,Coffee,"Barista Espresso",30,112.5
8271,Beverages,Coffee,"Barista Espresso",30,112.5
8340,Beverages,Coffee,"Barista Espresso",30,112.5
8202,Beverages,Coffee,"Barista Espresso",30,127.5
8469,Beverages,Coffee,"Barista Espresso",30,127.5
5604,Beverages,Coffee,"Barista Espresso",30,127.5
5105,Beverages,Coffee,"Barista Espresso",30,127.5
5434,Beverages,Coffee,"Barista Espresso",30,127.5
5858,Beverages,Tea,"Brewed Chai tea",30,90
5945,Beverages,Tea,"Brewed Chai tea",30,90
355,Beverages,Tea,"Brewed Chai tea",30,90
8275,Beverages,Tea,"Brewed Chai tea",30,75
53,Beverages,Tea,"Brewed Chai tea",30,75
5564,Beverages,Tea,"Brewed Chai tea",30,75
5791,Beverages,Tea,"Brewed Chai tea",30,120
5590,Beverages,Tea,"Brewed Chai tea",30,76.5
8179,Beverages,Tea,"Brewed Chai tea",30,76.5
5237,Beverages,Tea,"Brewed Chai tea",30,76.5
5541,Beverages,Tea,"Brewed Chai tea",30,76.5
8018,Beverages,Tea,"Brewed Chai tea",30,93
30,Beverages,"Drinking Chocolate","Hot chocolate",30,105
5905,Beverages,"Drinking Chocolate","Hot chocolate",30,135
8500,Beverages,Coffee,"Barista Espresso",30,90
552,Beverages,Tea,"Brewed Green tea",30,75
80,Beverages,Tea,"Brewed Green tea",30,75
5729,Beverages,Tea,"Brewed Green tea",30,75
8307,Beverages,Tea,"Brewed Green tea",30,90
5876,Beverages,Tea,"Brewed Green tea",30,90
8304,Beverages,Tea,"Brewed Black tea",30,75
8196,Beverages,Tea,"Brewed Black tea",30,75
5209,Beverages,Tea,"Brewed Black tea",30,75
487,Beverages,Tea,"Brewed Black tea",30,75
5810,Beverages,Tea,"Brewed Black tea",30,75
5891,Beverages,Tea,"Brewed Black tea",30,75
5383,Beverages,Tea,"Brewed Black tea",30,75
8428,Beverages,Tea,"Brewed Black tea",30,90
335,Beverages,Tea,"Brewed Black tea",30,90
5805,Beverages,Tea,"Brewed Black tea",30,90
5516,Beverages,Tea,"Brewed Black tea",30,90
5429,Beverages,Tea,"Brewed Black tea",30,90
442,Beverages,Tea,"Brewed Black tea",30,90
674,Beverages,Tea,"Brewed Black tea",30,90
613,Beverages,Tea,"Brewed Black tea",30,90
301,Beverages,Tea,"Brewed Black tea",30,90
5782,Beverages,Tea,"Brewed Black tea",30,90
8457,Beverages,Tea,"Brewed Black tea",30,90
5511,Beverages,Tea,"Brewed Black tea",30,75
8015,Beverages,Tea,"Brewed Black tea",30,75
683,Beverages,Tea,"Brewed Black tea",30,75
5057,Beverages,Tea,"Brewed Black tea",30,75
5576,Beverages,Tea,"Brewed Black tea",30,90
5067,Beverages,Tea,"Brewed Black tea",30,90
5625,Beverages,Tea,"Brewed Black tea",30,90
8496,Beverages,Tea,"Brewed Chai tea",30,75
5012,Beverages,Tea,"Brewed Chai tea",30,75
5204,Beverages,Tea,"Brewed Chai tea",30,75
87,Beverages,Tea,"Brewed Chai tea",30,75
5153,Beverages,Tea,"Brewed Chai tea",30,75
8118,Beverages,Tea,"Brewed Chai tea",30,75
390,Beverages,Tea,"Brewed Chai tea",30,75
5484,Beverages,Tea,"Brewed Chai tea",30,75
5515,Beverages,Tea,"Brewed Chai tea",30,75
458,Beverages,Tea,"Brewed Chai tea",30,75
5878,Beverages,Tea,"Brewed Chai tea",30,75
5678,Beverages,Tea,"Brewed Chai tea",30,75
5115,Beverages,Coffee,"Barista Espresso",30,127.5
8280,Beverages,Coffee,"Barista Espresso",30,127.5
8173,Beverages,Coffee,"Barista Espresso",30,127.5
38,Beverages,Coffee,"Barista Espresso",30,127.5
351,Beverages,Coffee,"Barista Espresso",30,127.5
8297,Beverages,Coffee,"Barista Espresso",30,127.5
5341,Beverages,Coffee,"Barista Espresso",30,112.5
115,Beverages,Coffee,"Barista Espresso",30,112.5
8409,Beverages,Coffee,"Barista Espresso",30,112.5
601,Beverages,Coffee,"Barista Espresso",30,112.5
5594,Beverages,Coffee,"Barista Espresso",30,112.5
576,Beverages,Coffee,"Barista Espresso",30,127.5
5724,Beverages,Coffee,"Barista Espresso",30,127.5
5362,Beverages,Coffee,"Barista Espresso",30,127.5
384,Beverages,Coffee,"Barista Espresso",30,127.5
5345,Beverages,Coffee,"Barista Espresso",30,127.5
8395,Beverages,Tea,"Brewed herbal tea",30,75
5161,Beverages,Tea,"Brewed herbal tea",30,75
5453,Beverages,Tea,"Brewed herbal tea",30,75
5464,Beverages,Tea,"Brewed herbal tea",30,75
8223,Beverages,Tea,"Brewed herbal tea",30,75
5102,Beverages,Tea,"Brewed herbal tea",30,75
8445,Beverages,Tea,"Brewed herbal tea",30,75
8163,Beverages,Tea,"Brewed herbal tea",30,75
8469,Beverages,Tea,"Brewed herbal tea",30,75
689,Beverages,Tea,"Brewed herbal tea",30,75
8069,Beverages,Tea,"Brewed herbal tea",30,90
8126,Beverages,Tea,"Brewed herbal tea",30,90
5545,Beverages,Tea,"Brewed herbal tea",30,90
274,Beverages,Tea,"Brewed herbal tea",30,90
537,Beverages,Tea,"Brewed herbal tea",30,90
428,Beverages,Tea,"Brewed herbal tea",30,75
8196,Beverages,Tea,"Brewed herbal tea",30,75
5919,Beverages,Tea,"Brewed herbal tea",30,75
8436,Beverages,Tea,"Brewed herbal tea",30,90
5566,Beverages,Tea,"Brewed herbal tea",30,90
5417,Beverages,Tea,"Brewed herbal tea",30,90
49,Beverages,Tea,"Brewed herbal tea",30,90
5382,Beverages,Tea,"Brewed Green tea",30,75
5609,Beverages,"Drinking Chocolate","Hot chocolate",30,135
5793,Beverages,"Drinking Chocolate","Hot chocolate",30,112.5
97,Beverages,"Drinking Chocolate","Hot chocolate",30,112.5
118,Beverages,"Drinking Chocolate","Hot chocolate",30,142.5
643,Beverages,"Drinking Chocolate","Hot chocolate",30,142.5
5858,Beverages,"Drinking Chocolate","Hot chocolate",30,142.5
5892,Add-ons,Flavours,"Regular syrup",30,24
5055,Add-ons,Flavours,"Regular syrup",30,24
432,Add-ons,Flavours,"Regular syrup",30,24
5115,Add-ons,Flavours,"Regular syrup",30,24
5025,Add-ons,Flavours,"Sugar free syrup",30,24
608,Beverages,Coffee,"Organic brewed coffee",30,105
5009,Beverages,Coffee,"Organic brewed coffee",30,105
5876,Beverages,Coffee,"Organic brewed coffee",30,105
5847,Beverages,Coffee,"Gourmet brewed coffee",30,60
545,Beverages,Coffee,"Gourmet brewed coffee",30,60
163,Beverages,Coffee,"Gourmet brewed coffee",30,60
5941,Beverages,Coffee,"Gourmet brewed coffee",30,60
729,Beverages,Coffee,"Gourmet brewed coffee",30,60
8361,Beverages,Coffee,"Gourmet brewed coffee",30,60
5697,Beverages,Coffee,"Gourmet brewed coffee",30,60
302,Beverages,Coffee,"Gourmet brewed coffee",30,75
5704,Beverages,Coffee,"Gourmet brewed coffee",30,75
5773,Beverages,Coffee,"Gourmet brewed coffee",30,90
570,Beverages,Coffee,"Gourmet brewed coffee",30,90
5620,Beverages,Coffee,"Gourmet brewed coffee",30,90
8248,Beverages,Coffee,"Gourmet brewed coffee",30,90
429,Beverages,Coffee,"Gourmet brewed coffee",30,90
5005,Beverages,Coffee,"Gourmet brewed coffee",30,66
174,Beverages,Coffee,"Gourmet brewed coffee",30,66
393,Beverages,Coffee,"Gourmet brewed coffee",30,66
5331,Beverages,Coffee,"Gourmet brewed coffee",30,66
5636,Beverages,Coffee,"Gourmet brewed coffee",30,66
5350,Beverages,Coffee,"Gourmet brewed coffee",30,66
5617,Beverages,Coffee,"Gourmet brewed coffee",30,90
8189,Beverages,Coffee,"Gourmet brewed coffee",30,105
441,Beverages,Coffee,"Gourmet brewed coffee",30,105
5187,Beverages,Coffee,"Gourmet brewed coffee",29,72.5
184,Beverages,Coffee,"Gourmet brewed coffee",29,87
785,Beverages,Coffee,"Gourmet brewed coffee",29,63.8
638,Beverages,Coffee,"Gourmet brewed coffee",29,87
279,Food,Bakery,Scone,29,87
45,Beverages,Coffee,"Premium brewed coffee",29,71.05
8245,Beverages,Coffee,"Premium brewed coffee",29,89.9
143,Beverages,Coffee,"Premium brewed coffee",29,89.9
5044,Beverages,Coffee,"Premium brewed coffee",29,108.75
5284,Beverages,Coffee,"Premium brewed coffee",29,108.75
8074,Beverages,Coffee,"Barista Espresso",29,108.75
189,Beverages,Coffee,"Barista Espresso",29,108.75
5510,Beverages,Coffee,"Barista Espresso",29,108.75
789,Beverages,Coffee,"Barista Espresso",29,108.75
8500,Beverages,Coffee,"Drip coffee",29,58
701,Beverages,Coffee,"Drip coffee",29,72.5
731,Beverages,Coffee,"Drip coffee",29,72.5
346,Beverages,Coffee,"Drip coffee",29,72.5
8218,Beverages,Coffee,"Drip coffee",29,72.5
5620,Beverages,Coffee,"Drip coffee",29,87
577,Beverages,Coffee,"Organic brewed coffee",29,63.8
185,Beverages,Coffee,"Organic brewed coffee",29,87
8164,Beverages,Coffee,"Organic brewed coffee",29,87
268,Beverages,Tea,"Brewed Chai tea",29,72.5
8432,Beverages,Tea,"Brewed Chai tea",29,72.5
5141,Beverages,Tea,"Brewed Chai tea",29,72.5
40,Beverages,Tea,"Brewed Chai tea",29,116
681,Beverages,Tea,"Brewed Chai tea",29,89.9
697,Beverages,Tea,"Brewed Chai tea",29,89.9
476,Beverages,Tea,"Brewed Chai tea",29,89.9
134,Beverages,"Drinking Chocolate","Hot chocolate",29,101.5
5402,Beverages,"Drinking Chocolate","Hot chocolate",29,137.75
5711,Beverages,"Drinking Chocolate","Hot chocolate",29,137.75
5879,Add-ons,Flavours,"Regular syrup",29,23.2
5465,Add-ons,Flavours,"Regular syrup",29,23.2
643,Food,Bakery,Scone,29,94.25
8096,Beverages,Tea,"Brewed Green tea",29,87
5335,Beverages,Tea,"Brewed Green tea",29,87
8213,Beverages,Tea,"Brewed Black tea",29,72.5
5055,Beverages,Tea,"Brewed Black tea",29,72.5
55,Beverages,Tea,"Brewed Black tea",29,72.5
309,Beverages,Tea,"Brewed Black tea",29,72.5
728,Beverages,Tea,"Brewed Black tea",29,87
247,Beverages,Tea,"Brewed Black tea",29,87
321,Beverages,Tea,"Brewed Black tea",29,87
8165,Beverages,Tea,"Brewed Black tea",29,72.5
8002,Beverages,Tea,"Brewed Black tea",29,87
5394,Beverages,Tea,"Brewed Black tea",29,87
798,Beverages,Tea,"Brewed Chai tea",29,72.5
5453,Beverages,Coffee,"Barista Espresso",29,123.25
115,Beverages,Tea,"Brewed herbal tea",29,72.5
159,Beverages,Tea,"Brewed herbal tea",29,72.5
5123,Beverages,Tea,"Brewed herbal tea",29,72.5
5860,Beverages,Tea,"Brewed herbal tea",29,72.5
5670,Beverages,Tea,"Brewed herbal tea",29,72.5
8221,Beverages,Tea,"Brewed herbal tea",29,72.5
8343,Beverages,Tea,"Brewed herbal tea",29,72.5
5224,Beverages,Tea,"Brewed herbal tea",29,72.5
